mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.12270264625549317,0.002559285528396318,0.009706330299377442,0.0009427650670303725,0.9,0.01,3,100,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.9}",0.5,0.0,0.4,0.4,0.5,0.3333333333333333,0.8,0.6666666666666666,0.6666666666666666,0.0,0.42666666666666664,0.2528943565118754,64
0.3254459619522095,0.02738065268788626,0.010004663467407226,0.000768186254280661,0.9,0.01,3,300,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",0.5,0.0,0.4,0.4,0.5,0.3333333333333333,0.8,1.0,1.0,0.0,0.49333333333333335,0.33724372986511303,16
0.3680553436279297,0.10394649328094824,0.01320648193359375,0.002471478767639696,0.9,0.01,3,300,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.9}",0.5,0.0,0.4,0.5,0.5,0.3333333333333333,0.6666666666666666,1.0,1.0,0.0,0.49000000000000005,0.32627527573439513,18
0.14277904033660888,0.007154331217033827,0.009966063499450683,0.0006156847365171018,0.9,0.01,4,100,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 100, 'subsample': 0.8}",0.5,0.0,0.4,0.5,0.5,0.3333333333333333,0.8,1.0,0.6666666666666666,0.6666666666666666,0.5366666666666667,0.2588221182373888,5
0.14394376277923585,0.0025587220122491538,0.009872150421142579,0.0003600777761836116,0.9,0.01,4,100,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 100, 'subsample': 0.9}",0.5,0.0,0.4,0.5,0.5,0.3333333333333333,0.8,0.6666666666666666,0.6666666666666666,0.0,0.43666666666666665,0.2536182608216968,58
0.4025425910949707,0.012135254365027593,0.010205364227294922,0.0006671660091194845,0.9,0.01,4,300,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 300, 'subsample': 0.8}",0.5,0.0,0.4,0.4,0.5,0.3333333333333333,0.8,1.0,0.6666666666666666,0.0,0.4600000000000001,0.29992591677871977,43
0.3953862190246582,0.01724774705255543,0.010053777694702148,0.0007209066893327149,0.9,0.01,4,300,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 300, 'subsample': 0.9}",0.5,0.0,0.4,0.5,0.5,0.3333333333333333,0.8,1.0,0.6666666666666666,0.0,0.47000000000000003,0.2994253756039317,29
0.1446221351623535,0.014369740785668961,0.00965726375579834,0.0006164889777956732,0.9,0.01,6,100,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.8}",0.5,0.0,0.4,0.4,0.5,0.3333333333333333,0.8,1.0,0.6666666666666666,0.6666666666666666,0.5266666666666667,0.2619584360585133,7
0.16276490688323975,0.004764467823248059,0.009866976737976074,0.0005387769572348076,0.9,0.01,6,100,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.9}",0.5,0.0,0.4,0.5,0.5,0.3333333333333333,0.8,1.0,0.6666666666666666,0.0,0.47000000000000003,0.2994253756039317,29
0.42503540515899657,0.023460880874787395,0.010239863395690918,0.0008023085840070054,0.9,0.01,6,300,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.8}",0.5,0.0,0.4,0.4,0.5,0.3333333333333333,0.8,1.0,0.6666666666666666,0.0,0.4600000000000001,0.29992591677871977,43
0.4428534746170044,0.05624947183147746,0.012624573707580567,0.004396345778675463,0.9,0.01,6,300,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.9}",0.5,0.0,0.4,0.5,0.5,0.3333333333333333,0.8,1.0,0.6666666666666666,0.0,0.47000000000000003,0.2994253756039317,29
0.10818390846252442,0.010710792422352781,0.009694528579711915,0.0006501910426051274,0.9,0.05,3,100,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",0.5,0.0,0.4,0.6666666666666666,0.5,0.3333333333333333,0.8,1.0,1.0,0.5,0.5700000000000001,0.2926697038566779,1
0.11983029842376709,0.0028078811909665598,0.009394645690917969,0.0006262637805953759,0.9,0.05,3,100,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.9}",0.5,0.0,0.4,0.4,0.5,0.3333333333333333,0.6666666666666666,1.0,1.0,0.0,0.48,0.32734623192509116,21
0.3068734645843506,0.04487270657576276,0.009274864196777343,0.005016574093399587,0.9,0.05,3,300,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",0.5,0.0,0.4,0.5,0.5,0.3333333333333333,0.4,1.0,1.0,0.0,0.46333333333333326,0.3216105305075276,36
0.30885326862335205,0.031865752965807057,0.009798860549926758,0.0010897064763591745,0.9,0.05,3,300,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.9}",0.5,0.0,0.4,0.5,0.5,0.3333333333333333,0.4,1.0,1.0,0.0,0.46333333333333326,0.3216105305075276,36
0.13828115463256835,0.005263034619160624,0.009686279296875,0.0004711600646105913,0.9,0.05,4,100,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 100, 'subsample': 0.8}",0.5,0.0,0.4,0.4,0.5,0.3333333333333333,0.5,1.0,0.6666666666666666,0.6666666666666666,0.4966666666666667,0.24560582693051525,15
0.1407844066619873,0.0036583906051491323,0.009762310981750488,0.0006553175723821931,0.9,0.05,4,100,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 100, 'subsample': 0.9}",0.5,0.0,0.4,0.5,0.5,0.3333333333333333,0.4,0.6666666666666666,1.0,0.0,0.43,0.27866746411369153,62
0.3599779844284058,0.0335289829619157,0.010623788833618164,0.0011161470288026361,0.9,0.05,4,300,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 300, 'subsample': 0.8}",0.5,0.0,0.4,0.4,0.5,0.3333333333333333,0.4,1.0,0.6666666666666666,0.0,0.42000000000000004,0.2777688887466621,69
0.3336013317108154,0.027977102825482675,0.0099473237991333,0.0008429234928966848,0.9,0.05,4,300,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 300, 'subsample': 0.9}",0.5,0.0,0.4,0.3333333333333333,0.5,0.3333333333333333,0.4,1.0,1.0,0.0,0.44666666666666666,0.32359096265364257,49
0.14264609813690185,0.02613875717588348,0.010619354248046876,0.0019239348752666133,0.9,0.05,6,100,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.8}",0.5,0.0,0.4,0.4,0.5,0.3333333333333333,0.8,1.0,0.6666666666666666,0.6666666666666666,0.5266666666666667,0.2619584360585133,7
0.1542262315750122,0.025464448204016735,0.009560680389404297,0.0018571937177056285,0.9,0.05,6,100,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.9}",0.5,0.0,0.4,0.5,0.4,0.3333333333333333,0.6666666666666666,1.0,1.0,0.0,0.48,0.32734623192509116,21
0.34209816455841063,0.013467168762081235,0.009771227836608887,0.00037628611557763636,0.9,0.05,6,300,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.8}",0.5,0.0,0.4,0.5,0.5,0.3333333333333333,0.5,1.0,0.6666666666666666,0.0,0.43999999999999995,0.27920522121829233,55
0.363981032371521,0.010920005337562285,0.009884858131408691,0.0004653244237863733,0.9,0.05,6,300,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.9}",0.5,0.0,0.4,0.3333333333333333,0.5,0.3333333333333333,0.4,1.0,1.0,0.0,0.44666666666666666,0.32359096265364257,49
